sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
5450,,Default,simple,"rcat_fr/Isolation/Knauf/Isolation Knauf TI","prof,priv","Isolation Knauf TI 135 U (280/1200)","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Isolation Knauf Laine de verre</span></font><span style=""font-weight: bold;""><font size=""4""> 20kg/m3<br/></font></span><font size=""3"">rouleau TI 135 U sans PV<br/><br/></font><font size=""3""><span style=""text-decoration: underline;"">Epaisseur</span> : 280mm<br/><br/><span style=""text-decoration: underline;"">Largeur</span> : 1200 mm<br/><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Quantité par paquet </span>: 2.88 m2<br/></font><font size=""3""><br/></font><br/></div>",,,1,"TVA taux normal","Catalog, Search",39.2500,,,,isolation-knauf-ti-135-u-280-1200,,,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,"10.02.20 15:31","12.02.20 21:25",,,"Block after Info Column",,,,,,,,,,,"Use config",,"product_nbr=ikti135 u.280.1200.site",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/i/ti_140_u.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
5449,,Default,simple,"rcat_fr/Isolation/Knauf/Isolation Knauf TI","prof,priv","Isolation Knauf TI 135 U (300/1200)","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Isolation Knauf Laine de verre</span></font><span style=""font-weight: bold;""><font size=""4""> 20kg/m3<br/></font></span><font size=""3"">rouleau TI 135 U sans PV<br/><br/></font><font size=""3""><span style=""text-decoration: underline;"">Epaisseur</span> : 300mm<br/><br/><span style=""text-decoration: underline;"">Largeur</span> : 1200 mm<br/><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Quantité par paquet </span>: 2.88 m2<br/></font><br/></div>",,,1,"TVA taux normal","Catalog, Search",41.6500,,,,isolation-knauf-ti-135-u-300-1200,,,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,"10.02.20 15:31","12.02.20 21:25",,,"Block after Info Column",,,,,,,,,,,"Use config",,"product_nbr=ikti135 u.300.1200.site",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/i/ti_140_u.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
4527,,Default,simple,"rcat_fr/Isolation/Knauf/Isolation Knauf TI","prof,priv","Isolation Knauf TI 135 U (80/1200)","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Isolation Knauf Laine de verre</span></font><span style=""font-weight: bold;""><font size=""4""><br/></font></span><font size=""3"">rouleau TI 135 U sans PV<br/><br/><span style=""text-decoration: underline;"">Poid </span>:  20 kg / m3 <br/><span style=""text-decoration: underline;"">Epaisseur</span> : 80 mm<br/><br/><span style=""text-decoration: underline;"">Largeur</span> : 1200 mm<br/><span style=""text-decoration: underline;"">Longueur</span> : 6.30 m / 7.00 m  <br/><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Quantité par paquet </span>: 7.56 m2 / 8.40 m2 <br/></font></div>""",,,1,"TVA taux normal","Catalog, Search",10.2500,,,,isolation-knauf-ti-135-u-80-1200,,,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,"10.02.20 15:31","16.03.20 17:09",,,"Block after Info Column",,,,,,,,,,,"Use config",,"product_nbr=ikti135 u.80.1200.site",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/i/ti_140_u.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len6.30,option_title=6.30|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len7.00,option_title=7.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
4535,,Default,simple,"rcat_fr/Isolation/Knauf/Isolation Knauf TI","prof,priv","Isolation Knauf TI 135 U (240/1200)","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Isolation Knauf Laine de verre</span></font><span style=""font-weight: bold;""><font size=""4""> 20kg/m3<br/></font></span><font size=""3"">rouleau TI 135 U sans PV<br/><br/><span style=""text-decoration: underline;"">Epaisseur</span> : 240mm<br/><br/><span style=""text-decoration: underline;"">Largeur</span> : 1200 mm<br/><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Quantité par paquet </span>: 3.60 m2<br/></font></div>",,,1,"TVA taux normal","Catalog, Search",28.1500,,,,isolation-knauf-ti-135-u-240-1200,,,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,/t/i/ti_140_u.jpg,,"10.02.20 15:31","12.02.20 21:25",,,"Block after Info Column",,,,,,,,,,,"Use config",,"product_nbr=ikti135 u.240.1200.site",0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/i/ti_140_u.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len2.70,option_title=2.70|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.00,option_title=3.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
1358,,Default,simple,"rcat_fr/Lames et Listerie/Listerie/Couvres-joints","prof,priv","Couvre-joints sapin verni No 1216","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Couvre-joints sapin verni No 1216</font><br/></span><font size=""2""><font size=""3"">2 biais<br/></font><font size=""3""><br/>Section: 6mm x 30mm</font><br type=""_moz""/> </font></div>",,,1,"TVA taux normal","Catalog, Search",5.8000,,,,couvre-joints-sapin-verni-no-1216,,,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,"10.02.20 17:34","12.02.20 21:15",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=cjsb2b.6.30,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/c/o/couvre_joint.jpg,,,"name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
1021,,Default,simple,"rcat_fr/Lames et Listerie/Listerie/Couvres-joints","prof,priv","Couvre-joints sapin brut No 1203","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4"" style=""font-weight: bold;"">Couvre-joints sapin brut </font><font size=""2""><font size=""3""><font size=""4"" style=""font-weight: bold;"">No 1203 </font><br/>1 biais +  1 arrondi</font><br/><font size=""3""><br/>Section: 6mm x 30mm</font><br type=""_moz""/></font></div>",,,1,"TVA taux normal","Catalog, Search",3.8000,,,,couvre-joints-sapin-brut-no-1203,,,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,/c/o/couvre_joint.jpg,,"10.02.20 17:34","12.02.20 21:15",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=cjsb1b1a.6.30,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/c/o/couvre_joint.jpg,,,"name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
5432,,Default,simple,"rcat_fr/Charpente et collés/Bois collés/Duo non visibles","prof,priv","Duo épicéa non visible (ép 80 mm)","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><span style=""font-weight: bold;""><font size=""4"">Carrelets ossatures épicéa/sapin </font><br/></span></span><font size=""4"">2-plis DUO qualité non visible (NSI)&#44;</font><font size=""3""><font size=""4""> aboutés&#44; </font><br/></font><font size=""3""><font size=""4"">rabotés 4 faces&#44; légèrement chanfreinés&#44; <br/>séchés 15% +/-3%<br/><br/></font></font><font size=""4""><span style=""text-decoration: underline;"">Sections</span>: <span style=""font-style: italic;""><span style=""font-weight: bold;"">80/120; 80/140; 80/160; 80/180; 80/200 mm</span><br/>               <br/></span></font><font size=""4""><span style=""text-decoration: underline;"">Longueur:</span><span style=""font-style: italic;""> <span style=""font-weight: bold;"">13 m</span></span> <br/></font><span style=""font-weight: bold;""><font size=""4""><br/></font><font size=""3"" style=""font-weight: bold;""><span style=""font-style: italic;"">Nous disposons également du programme CadWork pour l'optimisation de vos listes!</span></font></span></div>",,,1,"TVA taux normal","Catalog, Search",760.0000,,,,duo-epicea-non-visible-ep-80-mm,,,,/d/u/duo_non_visible.jpg,,/d/u/duo_non_visible.jpg,,/d/u/duo_non_visible.jpg,,/d/u/duo_non_visible.jpg,,"28.01.20 12:39","28.01.20 12:42",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=dénv.80.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/d/u/duo_non_visible.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid120.0,option_title=120.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid140.0,option_title=140.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid160.0,option_title=160.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid180.0,option_title=180.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m3],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
6001,,Default,simple,"rcat_fr/Menuiserie et Avivés/Menuiserie résineux/Épicéa Chablis","prof,priv","Menuiserie épicéa chablis","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Menuiserie épicéa chablis<br/></span>infos pour le site<span style=""font-weight: bold;""><br type=""_moz""/></span></font></div>",,,1,"TVA taux normal","Catalog, Search",680.0000,,,,menuiserie-epicea-chablis,,,,,,,,,,,,"14.02.20 19:02","19.02.20 16:01",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=méc.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,,,,"name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len2.00,option_title=2.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.00,option_title=3.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.50,option_title=3.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len6.00,option_title=6.00|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep36.0,option_title=36.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep40.0,option_title=40.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep60.0,option_title=60.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep70.0,option_title=70.0|name=Quantité [m3],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
testprodukt,,Default,simple,rcat_fr/Panneaux,prof,Testprodukt,,,,1,"TVA taux normal","Catalog, Search",35.0000,,,,brossage-a-facon,"Brossage à façon","Brossage à façon","Brossage à façon ",,,,,,,,,"29.02.20 17:49","02.03.20 16:41",,,"Block after Info Column",,,,"Use config",,,,,,,,,product_nbr=tp01.site,1000.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,,,,"name=Profils,type=radio,required=0,price=0.0000,price_type=fixed,sku=profil-1,option_title=Profil 1|name=Profils,type=radio,required=0,price=0.0000,price_type=fixed,sku=profil-2,option_title=Profil 2|name=Profils,type=radio,required=0,price=0.0000,price_type=fixed,sku=profil-3,option_title=Profil 3|name=Profils,type=radio,required=0,price=0.0000,price_type=fixed,sku=profil-4,option_title=Profil 4|name=Suppléments (combiner possible),type=checkbox,required=0,price=0.0000,price_type=fixed,sku=sechage,option_title=Séchage au four|name=Suppléments (combiner possible),type=checkbox,required=0,price=0.0000,price_type=fixed,sku=debitage,option_title=Débitage|name=Supplements exclusifs,type=radio,required=0,price=0.0000,price_type=fixed,sku=brossage,option_title=Brossage|name=Supplements exclusifs,type=radio,required=0,price=0.0000,price_type=fixed,sku=traits_de_scie,option_title=Traits de scie|name=Nombre nécessaire [pce],type=field,required=0,price=0.0000,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=0.0000,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid100.0,option_title=100.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid120.0,option_title=120.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid140.0,option_title=140.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid160.0,option_title=160.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid180.0,option_title=180.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m3],type=field,required=0,price=0.0000,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=0.0000,price_type=fixed,sku=unitprice",,,,,,,
4994,,Default,simple,"rcat_fr/Menuiserie et Avivés/Carrelets 3 plis/3 plis mélèze cadres","prof,priv","Carrelets cadres 3-plis mélèze 75/110","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Carrelets cadres 3-plis mélèze I/II</font></span><font size=""4""><br/><br/><span style=""text-decoration: underline;"">Section:</span> 75/110 mm<br/><br/><span style=""text-decoration: underline;"">Longueurs:</span> 4.00&#44; 4.50&#44; 5.00 m<br/>(selon disponibilités du stock)<br/><br/></font><font size=""4"">Possibilité de débitage sur liste</font><font size=""4""></font><br/><br/></div>""",,,1,"TVA taux normal","Catalog, Search",36.8000,,,,carrelets-cadres-3-plis-meleze-75-110,,,,/t/r/trilama_abete_larice_fj.jpg,,/t/r/trilama_abete_larice_fj.jpg,,/t/r/trilama_abete_larice_fj.jpg,,/t/r/trilama_abete_larice_fj.jpg,,"11.03.20 11:56","16.03.20 17:09",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=c3pmc.75.110.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/t/r/trilama_abete_larice_fj.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3873,,Default,simple,rcat_fr/Isolation/Ampack/Ampacoll,"prof,priv","Ampacoll AT","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Ampacoll AT<br/></span></font><font size=""4"">Bandes adhésives<br/></font><font size=""4""><font size=""4""><span style=""font-weight: bold;""><br/></span></font><font size=""4""><span style=""text-decoration: underline;"">Epaisseur:</span><span style=""font-style: italic;""> 50 mm         </span></font></font><font size=""4""><font size=""4""><span style=""text-decoration: underline;"">Longueur:</span> <span style=""font-style: italic;"">50 m</span></font></font><font size=""4""><font size=""4""><span style=""font-style: italic;""></span></font></font><br/></div>""",,,1,"TVA taux normal","Catalog, Search",0.9900,,,,ampacoll-at,,,,/a/m/ampacoll_at.png,,/a/m/ampacoll_at.png,,/a/m/ampacoll_at.png,,/a/m/ampacoll_at.png,,"16.03.20 11:34","16.03.20 17:09",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=aat.50.50.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/a/m/ampacoll_at.png,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
1895,,Default,simple,"rcat_fr/Charpente et collés/Planches sapin/27mm ttes largeurs","prof,priv","Planches sapin 27mm toutes largeurs","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Planches sapin brut</font></span><font size=""4"" style=""font-weight: bold;""> toutes largeurs II-III</font><font size=""4""><font size=""4""><br/><font size=""4""><span style=""font-weight: bold;""><br/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;""><br/>épaisseur: 27 mm&#44; toutes largeurs</span><span style=""font-weight: bold;""><br/><br/></span><span style=""text-decoration: underline;"">Longueurs:</span> <span style=""font-style: italic;"">4.00&#44; 4.50&#44; 5.00 m</span></font><span style=""font-weight: bold;""><br type=""_moz""/></span></font></font></div>""",,,1,"TVA taux normal","Catalog, Search",20.3000,,,,planches-sapin-27mm-toutes-largeurs,,,,/p/l/planches_sapin_brut_toutes_largeurs.jpg,,/p/l/planches_sapin_brut_toutes_largeurs.jpg,,/p/l/planches_sapin_brut_toutes_largeurs.jpg,,/p/l/planches_sapin_brut_toutes_largeurs.jpg,,"16.03.20 17:41","16.03.20 18:27",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=pstl.27.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/p/l/planches_sapin_brut_toutes_largeurs.jpg,,,"name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3881,,Default,simple,rcat_fr/Isolation/Ampack/Ampacoll,"prof,priv","Ampacoll BK 530","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Ampacoll BK 530<br/></span></font><font size=""4"">Bandes Butyles<br/><br/></font><font size=""4""><font size=""4""><font size=""4""><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1 x 15 mm        </span></font></font></font><font size=""4""><font size=""4""><font size=""4""><span style=""text-decoration: underline;"">Longueur:</span> <span style=""font-style: italic;"">25 m</span></font></font></font><font size=""4""><font size=""4""><font size=""4""><span style=""font-style: italic;"">  <br/></span><span style=""font-style: italic;""><br/></span></font></font><br/></font></div>""",,,1,"TVA taux normal","Catalog, Search",0.7000,,,,ampacoll-bk-530,,,,/a/m/ampacoll_bk_530.png,,/a/m/ampacoll_bk_530.png,,/a/m/ampacoll_bk_530.png,,/a/m/ampacoll_bk_530.png,,"17.03.20 12:26","17.03.20 12:27",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=abk530.15.25.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/a/m/ampacoll_bk_530.png,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
