sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
1852,,Default,simple,"rcat_fr/Menuiserie et Avivés/Avivés/Mélèze",prof,"Avivés mélèze","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Avivés mélèze brut</font><br/></span><font size=""4"">sec au four à 15% +/-3%</font><span style=""font-weight: bold;""><span style=""font-weight: bold;""><br/><br/></span></span><font size=""4""><span style=""text-decoration: underline;"">Epaisseurs:</span></font><span style=""font-weight: bold;""><span style=""font-weight: bold;""><font size=""4"">  </font></span></span><font size=""4"">28 - 32 - 50 - 75mm<br/><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Largeurs</span> : 125 à 250mm</font><span style=""font-weight: bold;""/><font size=""4""><font size=""4""><span style=""font-style: italic;""><br/>                </span><font size=""3"" style=""font-weight: bold;""><br/>(Sur demande&#44; selon disponibilité)</font><span style=""font-style: italic;""><br/></span></font> <font size=""4""><b/></font></font></div>",,,2,"TVA taux normal","Catalog, Search",1300.0000,,,,avives-meleze,,,,/a/v/avives_meleze.jpg,,/a/v/avives_meleze.jpg,,/a/v/avives_meleze.jpg,,/a/v/avives_meleze.jpg,,"11/9/19, 5:47 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=am.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/a/v/avives_meleze.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len3.00,option_title=3.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid125.0,option_title=125.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid150.0,option_title=150.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid175.0,option_title=175.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid180.0,option_title=180.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid220.0,option_title=220.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid225.0,option_title=225.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid240.0,option_title=240.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep28.0,option_title=28.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep38.0,option_title=38.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep46.0,option_title=46.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Quantité [m3],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3434-1,,Default,simple,"rcat_fr/Charpente et collés/Bois collés/Duo non visibles",prof,"Duo épicéa non visible (60mm)","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><span style=""font-weight: bold;""><font size=""4"">Carrelets ossatures épicéa/sapin </font><br/></span></span><font size=""4"">2-plis DUO qualité non visible (NSI)&#44;</font><font size=""3""><font size=""4""> aboutés&#44; </font><br/></font><font size=""3""><font size=""4"">rabotés 4 faces&#44; légèrement chanfreinés&#44; <br/>séchés 15% +/-3%<br/><br/></font></font><font size=""4""><span style=""text-decoration: underline;"">Sections</span>: <span style=""font-style: italic;"">6/8; 6/10; 6/12; 6/14; 6/16; 6/18cm<br/>               <br/><br/></span></font><font size=""4""><span style=""text-decoration: underline;"">Longueurs:</span><span style=""font-style: italic;""> 13 m</span> <br/></font><span style=""font-weight: bold;""><font size=""4""><br/></font><font size=""3"" style=""font-weight: bold;""><span style=""font-style: italic;"">Nous disposons également du programme CadWork pour l'optimisation de vos listes!</span></font></span></div>""",,,2,"TVA taux normal","Catalog, Search",610.0000,,,,duo-epicea-non-visible-60mm-1,,,,/d/u/duo_non_visible_1.jpg,,/d/u/duo_non_visible_1.jpg,,/d/u/duo_non_visible_1.jpg,,/d/u/duo_non_visible_1.jpg,,"1/11/20, 2:33 PM","1/11/20, 2:33 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=dénv.site,,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/d/u/duo_non_visible_1.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=0.0000,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=0.0000,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid100.0,option_title=100.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid120.0,option_title=120.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid140.0,option_title=140.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid160.0,option_title=160.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid180.0,option_title=180.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m3],type=field,required=0,price=0.0000,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=0.0000,price_type=fixed,sku=unitprice",,,,,,,
