sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
3560,,Default,simple,"rcat_fr/3-plis et massif/3-plis résineux/Epicéa 27mm",prof,"Panneau 3-plis épicéa C+/C+","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Panneaux 3-plis épicéa C+/C+<br/></font></span><font size=""4"">(3x9 mm)</font><font size=""4""><span style=""font-weight: bold;""></span><br/><br/><span style=""text-decoration: underline;"">Epaisseur:</span> <span style=""font-style: italic;"">27 mm<br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">500 x 200 cm</span></font><br/><span style=""font-weight: bold;""><br/></span><font size=""4""><span style=""font-style: italic;"">20 pièces par palette<br/>Rabais par palette: <span style=""font-weight: bold;"">10%</span></span></font></div>""",,,,"TVA taux normal","Catalog, Search",27.0000,,,,panneau-3-plis-epicea-c-c,,,,/3/-/3-plis_epicea.jpg,,/3/-/3-plis_epicea.jpg,,/3/-/3-plis_epicea.jpg,,/3/-/3-plis_epicea.jpg,,"12/15/17, 4:04 PM","12/15/17, 4:11 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=p3péc+c+.27.5000.2000.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/3/-/3-plis_epicea.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid1250.0,option_title=1250.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid2050.0,option_title=2050.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid2100.0,option_title=2100.0|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
4995,,Default,simple,"rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes rabotées,rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes aboutées","prof,priv","Lambourdes épicéa aboutées rabotées 40/80 mm","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lambourdes épicéa/sapin aboutées&#44;</font><br/></span><font size=""4"">rabotées 4 faces&#44; bois Suisse.</font><font size=""4""><span style=""font-weight: bold;""><br/><br style=""text-decoration: underline;""/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">40/80 mm</span>        <span style=""text-decoration: underline;"">Longueur:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;"">5 m<br/><br/>4 pces/paquets<br/>240 pces / ballot<br/><br/></span></font><font size=""4""><span style=""font-weight: bold;"">Rabais dès 1000 ml : 10%</span></font><br type=""_moz""/></div>",,,,"TVA taux normal","Catalog, Search",4.7000,,,,lambourdes-epicea-aboutees-rabotees-40-80-mm,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,"12/15/17, 4:04 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=lsar.40.80.5.00sc.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,0,4.0000,0,1,0,0,,,,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid30.0,option_title=30.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid40.0,option_title=40.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid44.0,option_title=44.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid55.0,option_title=55.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid60.0,option_title=60.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep20.0,option_title=20.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep25.0,option_title=25.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep40.0,option_title=40.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
4942,,Default,simple,"rcat_fr/Menuiserie et Avivés/Car. fenêtre massif/Epicéa guichets",prof,"Carrelets guichets épicéa","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Carrelets guichets épicéa I/II</font></span><font size=""4""><span style=""text-decoration: underline;""><br/><br/>Section:</span> 75/110 mm<span style=""text-decoration: underline;""><br/>Longueurs:</span> 4.00-4.50-5.00m<br/>(selon disponibilités du stock)<br/></font><font size=""4""><br/>Possibilité de débitage sur liste<span style=""text-decoration: underline;""><br/></span></font><font size=""4""><span style=""text-decoration: underline;"">Prix</span>: sur demande</font></div>""",,,,"TVA taux normal","Catalog, Search",15.7500,,,,carrelets-guichets-epicea,,,,/c/a/carrelets-de_-fenetre-epi-0.jpg,,/c/a/carrelets-de_-fenetre-epi-0.jpg,,/c/a/carrelets-de_-fenetre-epi-0.jpg,,/c/a/carrelets-de_-fenetre-epi-0.jpg,,"12/15/17, 4:04 PM","12/15/17, 4:11 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=cdgé.75.110.ml.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/c/a/carrelets-de_-fenetre-epi-0.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.00,option_title=4.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len4.50,option_title=4.50|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len5.00,option_title=5.00|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3514,,Default,simple,"rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes aboutées","prof,priv","Lambourdes épicéa aboutées rabotées 5.00 m 30/60 mm","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lambourdes épicéa/sapin aboutées&#44;</font><br/></span><font size=""4"">rabotées 4 faces&#44; bois Suisse.</font><font size=""4""><span style=""font-weight: bold;""><br/><br style=""text-decoration: underline;""/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">30/60 mm</span>        <span style=""text-decoration: underline;"">Longueur:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;"">5 m<br/><br/>8 pces/paquets<br/>448 pces / ballot<br/><br/></span></font><font size=""4""><span style=""font-weight: bold;"">Rabais dès 1000 ml : 10%</span></font><br type=""_moz""/></div>",,,,"TVA taux normal","Catalog, Search",2.7000,,,,lambourdes-epicea-aboutees-rabotees-5-00-m-30-60-mm,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,"11/6/19, 6:20 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=léa.a.30.60.5.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,0,8.0000,0,1,0,0,,,,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid30.0,option_title=30.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid40.0,option_title=40.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid44.0,option_title=44.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid55.0,option_title=55.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid60.0,option_title=60.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep20.0,option_title=20.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep25.0,option_title=25.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep40.0,option_title=40.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3513,,Default,simple,"rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes aboutées","prof,priv","Lambourdes épicéa aboutées rabotées 5.00 m 30/30 mm","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lambourdes épicéa/sapin aboutées&#44;</font><br/></span><font size=""4"">rabotées 4 faces&#44; bois Suisse.</font><font size=""4"" style=""font-weight: bold;""><br/></font><font size=""4""><span style=""font-weight: bold;""><br style=""text-decoration: underline;""/></span><span style=""text-decoration: underline;"">Sections:</span><span style=""font-style: italic;""> 30/30 mm        </span><span style=""text-decoration: underline;"">Longueur:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;"">5 m<br/><br/>9 pces/paquets<br/>891 pces / ballot<br/><br/></span></font><font size=""4""><span style=""font-weight: bold;"">Rabais dès 1000 ml : 10%</span></font><br type=""_moz""/></div>",,,,"TVA taux normal","Catalog, Search",1.5500,,,,lambourdes-epicea-aboutees-rabotees-5-00-m-30-30-mm,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,"11/6/19, 6:20 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=léa.a.30.30.5.00.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,0,9.0000,0,1,0,0,,,,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid30.0,option_title=30.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid40.0,option_title=40.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid44.0,option_title=44.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid55.0,option_title=55.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid60.0,option_title=60.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid80.0,option_title=80.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep20.0,option_title=20.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep25.0,option_title=25.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep30.0,option_title=30.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep40.0,option_title=40.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep50.0,option_title=50.0|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3520,,Default,simple,"rcat_fr/Charpente et collés/Lambourdes-carrelets/Lambourdes aboutées","prof,priv","Lambourdes épicéa aboutées rabotées 5.00 m 60/60 mm","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Lambourdes épicéa/sapin aboutées&#44;</font><br/></span><font size=""4"">rabotées 4 faces&#44; bois Suisse.</font><font size=""4"" style=""font-weight: bold;""><br/></font><font size=""4""><span style=""font-weight: bold;""><br style=""text-decoration: underline;""/></span><span style=""text-decoration: underline;"">Sections:</span> <span style=""font-style: italic;"">60/60 mm        </span><span style=""text-decoration: underline;"">Longueur:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;""> 5 m<br/><br/>4 pces/paquets<br/>224 pces / ballot<br/><br/></span><span style=""font-weight: bold;"">Rabais dès 1000 ml : 10%</span><span style=""font-style: italic;""><br type=""_moz""/></span></font></div>",,,,"TVA taux normal","Catalog, Search",5.2000,,,,lambourdes-epicea-aboutees-rabotees-5-00-m-60-60-mm,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,"11/6/19, 6:20 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=léar.60.60.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,0,4.0000,0,1,0,0,,,,,,,/l/a/lambourdes_epicea_sapin_aboutees.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Échelle suivante [pce],type=field,required=0,price=,price_type=fixed,sku=nextdisclevel|name=Rabais [CHF],type=field,required=0,price=,price_type=fixed,sku=actualdisc|name=Quantité [m],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3970,,Default,simple,"rcat_fr/Charpente et collés/Charpente antique/Sapin antique","prof,priv","Charpente sapin antique","<div style=""min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: 12pt; font-family: Arial; font-weight: normal;""><font size=""4"" style=""font-weight: bold;"">Charpente épicéa antique<br/></font><font size=""4"">Vapo traité</font><font size=""4"" style=""font-weight: bold;""><br/><br/></font><font size=""4""><span style=""text-decoration: underline;"">Sections:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;""><br/>                25/50 - 30/30cm<br/><br/></span><span style=""text-decoration: underline;"">Longueurs:</span><span style=""font-weight: bold;""> </span><span style=""font-style: italic;"">9.00m<br/><br/></span><font size=""3"" style=""font-weight: bold;"">Sur liste&#44; sur demande</font><span style=""font-style: italic;""><br type=""_moz""/></span></font> </div>",,,,"TVA taux normal","Catalog, Search",1250.0000,,,,charpente-sapin-antique,,,,/p/o/poutres-antiques-0.jpg,,/p/o/poutres-antiques-0.jpg,,/p/o/poutres-antiques-0.jpg,,/p/o/poutres-antiques-0.jpg,,"11/8/19, 4:08 PM","1/10/20, 12:21 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=csa.12.18.9.50.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/p/o/poutres-antiques-0.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m3],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len6.30,option_title=6.30|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len9.00,option_title=9.00|name=Longueur [m],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=len9.50,option_title=9.50|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid180.0,option_title=180.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid200.0,option_title=200.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid210.0,option_title=210.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid240.0,option_title=240.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid260.0,option_title=260.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid280.0,option_title=280.0|name=Largeur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=wid320.0,option_title=320.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep110.0,option_title=110.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep120.0,option_title=120.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep140.0,option_title=140.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep180.0,option_title=180.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep200.0,option_title=200.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep240.0,option_title=240.0|name=Épaisseur [mm],type=drop_down,required=1,price=0.0000,price_type=fixed,sku=dep280.0,option_title=280.0|name=Quantité [m3],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m3],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
3616,,Default,simple,"rcat_fr/Lames et Listerie/Listerie/Plinthes","prof,priv","Plinthes coniques chêne verni 60/12/8mm","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><span style=""font-weight: bold;""><font size=""4"">Plinthes coniques chêne verni n°1206</font><br/></span><font size=""4""><font size=""3""><font size=""4""><span style=""text-decoration: underline;""><br/>Sections</span>: <span style=""font-style: italic;"">12/8mm x 60mm</span></font></font></font><span style=""font-weight: bold;""><br type=""_moz""/></span></div>""",,,,"TVA taux normal","Catalog, Search",10.6000,,,,plinthes-coniques-chene-verni-60-12-8mm,,,,/p/l/plinthes.png,,/p/l/plinthes.png,,/p/l/plinthes.png,,/p/l/plinthes.png,,"12/15/17, 4:04 PM","2/2/18, 3:14 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",,product_nbr=pccv.60.12.8.site,500.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,1,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/p/l/plinthes.png,,,"name=Votre prix [CHF/m],type=field,required=0,price=0.0000,price_type=fixed,sku=unitprice",,,,,,,
3901,,Default,simple,rcat_err,prof,"Sous-couches Superleis confort (alu)","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: 12pt; font-family: Arial; font-weight: normal;""><font size=""4""><span style=""font-weight: bold;"">Sous-couche Superleis Plus 24dB avec alu<br/></span>Sans chauffage au sol</font><font size=""4""><font size=""2""><font size=""3""><font size=""4""><span style=""font-weight: bold;""><br/><br/></span><span style=""text-decoration: underline;"">Dimensions:</span></font> <font size=""4""><span style=""font-style: italic;"">4mm x 1.15m x 13.10m<br/></span><br style=""text-decoration: underline;""/></font></font><font size=""4""><span style=""text-decoration: underline;"">Données:</span> <span style=""font-style: italic;"">24 DB</span></font></font></font><font size=""4""><span style=""font-weight: bold;""><br _moz_editor_bogus_node=""TRUE""/></span></font></div>""",,,,"TVA taux normal","Catalog, Search",8.9000,,,,sous-couches-superleis-confort-alu,,,,/s/u/superleis_plus.jpg,,/s/u/superleis_plus.jpg,,/s/u/superleis_plus.jpg,,/s/u/superleis_plus.jpg,,"12/15/17, 4:04 PM","12/15/17, 4:11 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,product_nbr=scé.3.5.1150.13.10.site,0.0000,0.0000,1,1,0,1,1.0000,1,10000.0000,1,0,1.0000,1,0,0,1,1.0000,1,0,0,0,,,,,,,/s/u/superleis_plus.jpg,,,"name=Nombre nécessaire [pce],type=field,required=0,price=,price_type=fixed,sku=qtyreq|name=Quantité desirée [m2],type=field,required=0,price=,price_type=fixed,sku=tgvalue|name=Longueur [m],type=field,required=1,price=0.0000,price_type=fixed,sku=len|name=Largeur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=wid|name=Épaisseur [mm],type=field,required=1,price=0.0000,price_type=fixed,sku=dep|name=Quantité [m2],type=field,required=0,price=,price_type=fixed,sku=actualqty|name=Votre prix [CHF/m2],type=field,required=0,price=,price_type=fixed,sku=unitprice",,,,,,,
