sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,product_online,tax_class_name,visibility,price,base_image,small_image,thumbnail_image,swatch_image,display_product_options_in,additional_attributes,use_config_min_qty,is_qty_decimal,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,website_id,additional_images,errors
6352,,Default,simple,"rcat_fr/3-plis  et massif/3-plis feuillus/Chêne européen",prof,"Panneaux 3 plis chêne 20 mm (1650 mm)","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Panneaux 3 plis chêne Européen A/B<br/></span></font><font size=""4""><font size=""3"">(5/10/5mm)</font></font><font size=""3""><span id=""main"" style=""visibility: visible;""><br/><br/><span style=""text-decoration: underline;"">Epaisseur:</span> <span style=""font-style: italic;"">20 mm<br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1'650 x 1'250 mm</span></span></font><br/><font size=""4""><font size=""3""><br/></font></font></div>""",1,"TVA taux normal","Catalog, Search",184,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,"Block after Info Column",product_nbr=p3pc.20.1650.site,1,1,1,1,1,1,0,0,1,1,1,0,,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
6351,,Default,simple,"rcat_fr/3-plis  et massif/3-plis feuillus/Chêne européen",prof,"Panneaux 3 plis chêne 20 mm (1250 mm)","<div style=min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;""><font size=""4""><span style=""font-weight: bold;"">Panneaux 3 plis chêne Européen A/B<br/></span></font><font size=""4""><font size=""3"">(5/10/5mm)</font></font><font size=""3""><span id=""main"" style=""visibility: visible;""><br/><br/><span style=""text-decoration: underline;"">Epaisseur:</span> <span style=""font-style: italic;"">20 mm<br/></span><br style=""text-decoration: underline;""/><span style=""text-decoration: underline;"">Dimensions:</span> <span style=""font-style: italic;"">1'250 x 1'250 mm</span></span></font></div>""",1,"TVA taux normal","Catalog, Search",164,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,"Block after Info Column",product_nbr=p3pc.20.1250.site,1,1,1,1,1,1,0,0,1,1,1,0,,/3-plis_et_massifs/3-plis_feuillus/chene_europeen/3_plis_chene.jpg,"Imported resource (image) could not be downloaded from external resource due to timeout or access permissions"
