sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"4830","All Websites [CHF]","8.0","1","1300"
"4830","All Websites [CHF]","8.11","1","1300"
"2712","All Websites [CHF]","8.0","1","1300"
"2712","All Websites [CHF]","8.11","1","1300"
"5346","All Websites [CHF]","8.0","1","1300"
"5346","All Websites [CHF]","8.11","1","1300"
"4903","All Websites [CHF]","8.0","1","1300"
"4903","All Websites [CHF]","8.11","1","1300"
