sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"3873","All Websites [CHF]","8.0","1","0.84"
"3881","All Websites [CHF]","8.0","1","0.6"
"3873","All Websites [CHF]","8.11","1","0.84"
"3881","All Websites [CHF]","8.11","1","0.6"
