sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
3814,All Websites [CHF],9,1,30.7
4308,All Websites [CHF],9,1,28
3814,All Websites [CHF],1045,1,30.7
4308,All Websites [CHF],1045,1,24.3
