sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"4942","prof","1045","1","11"
"3814","prof","1045","1","30.7"
"3865","prof","1045","1","4.38"
"4308","prof","1045","1","24.3"
"4680","prof","1045","1","570"
