sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"4942","All Websites [CHF]","1045","1","11"
"4680","All Websites [CHF]","1045","1","670"
"4308","All Websites [CHF]","1045","1","28.9"
"3814","All Websites [CHF]","1045","1","30.7"
