sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,product_online,tax_class_name,visibility,price,base_image,small_image,thumbnail_image,swatch_image,display_product_options_in,additional_attributes,use_config_min_qty,is_qty_decimal,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,website_id,additional_images
"4699",,"Default","simple",,"prof,priv","Parquet à cliper Chêne rustique lame larg 11.5mm 1396114","<div style="min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;"><span style="font-weight: bold;"><font size="4">Parquet bois 3 plis à cliper Chêne rustique<br/>lame large 1 pce avec petit chanfrein F040<br/></font></span><font size="4"><font size="2"><font size="3">sans colle à cliper&#44; pose flottante&#44; couche d'usure 2.5mm&#44; verni mat d'usine <br/><br/>Dimensions: 11.5mm x 185mm x 2200mm<br/></font><span style="font-weight: bold;"><font size="3">Colis de 4.07 m2<br/></font></span></font></font><font size="4"><font size="2"><span style="font-weight: bold;"><font size="3"><br/>Rabais dès 32 colis : 10%</font></span></font></font><br/></div>","1","TVA taux normal","Catalogue, recherche","50",,,,,"Block after Info Column","product_nbr=pcrcv.11.5.185.2200.site","1","1","1","1","1","1","0","0","0","4.07","0","1",,
"4942",,"Default","simple",,"prof","Carrelets guichets épicéa","<div style="min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;"><span style="font-weight: bold;"><font size="4">Carrelets guichets épicéa I/II</font></span><font size="4"><span style="text-decoration: underline;"><br/><br/>Section:</span> 75/110 mm<span style="text-decoration: underline;"><br/>Longueurs:</span> 4.00-4.50-5.00m<br/>(selon disponibilités du stock)<br/></font><font size="4"><br/>Possibilité de débitage sur liste<span style="text-decoration: underline;"><br/></span></font><font size="4"><span style="text-decoration: underline;">Prix</span>: sur demande</font></div>","1","TVA taux normal","Catalogue, recherche","15.75",,,,,"Block after Info Column","product_nbr=cdgé.75.110.ml.site","1","1","1","1","1","1","0","0","1","1","1","0",,
