sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"4699","All Websites [CHF]","9","1","45"
"4942","All Websites [CHF]","9","1","11"
"4699","All Websites [CHF]","1045","1","45"
"4942","All Websites [CHF]","1045","1","11"
