sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,product_online,tax_class_name,visibility,price,base_image,small_image,thumbnail_image,swatch_image,display_product_options_in,additional_attributes,use_config_min_qty,is_qty_decimal,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,website_id,additional_images
"3814","prof_view_fr","Default","simple","Professionnels/Panneaux/Produits Knauf/Vis",,"Vis de fixation Vidiwall","<div style="min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;"><span style="font-weight: bold;"><font size="4">Knauf-Vis de fixation Vidiwall<br/></font></span><font size="3"><font size="4">pour bois et métal</font></font><span style="font-weight: bold;"/><br/><font size="3"><br style="text-decoration: underline;"/><font size="4"><span style="text-decoration: underline;">Dimensions:</span> <span style="font-style: italic;">3.9 x 30 mm</span></font><span style="font-weight: bold;"><br/></span><font size="4" style="font-style: italic;"><br/>Paquets de 1000 pces</font></font></div>","1","TVA taux normal","Catalog, Search","34","/panneaux/produits_knauf/vis/vis_knauf.png","/panneaux/produits_knauf/vis/vis_knauf.png","/panneaux/produits_knauf/vis/vis_knauf.png","/panneaux/produits_knauf/vis/vis_knauf.png","Block after Info Column","product_nbr=vdfv.3.9.30.site","1","0","1","1","1","1","0","0","1","1","1","0","0","/panneaux/produits_knauf/vis/vis_knauf.png"
