sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,product_online,tax_class_name,visibility,price,base_image,small_image,thumbnail_image,swatch_image,display_product_options_in,additional_attributes,use_config_min_qty,is_qty_decimal,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,website_id,additional_images
4308,prof_view_fr,Default,simple,Professionnels/Lames et Listerie/Mélèze raboté/Chanfrein,prof,Lames mélèze IIB-IIIA,,1,TVA taux normal,"Catalog, Search",35,/lames_et_listerie/meleze_rabote/chanfrein/lames_meleze_chanfreinees.jpg,/lames_et_listerie/meleze_rabote/chanfrein/lames_meleze_chanfreinees.jpg,/lames_et_listerie/meleze_rabote/chanfrein/lames_meleze_chanfreinees.jpg,/lames_et_listerie/meleze_rabote/chanfrein/lames_meleze_chanfreinees.jpg,Block after Info Column,product_nbr=lmpc.20.107.4.00.site,1,1,1,1,1,1,0,0,0,5,0,1,0,/lames_et_listerie/meleze_rabote/chanfrein/lames_meleze_chanfreinees.jpg
