sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,product_online,tax_class_name,visibility,price,base_image,small_image,thumbnail_image,swatch_image,display_product_options_in,additional_attributes,use_config_min_qty,is_qty_decimal,use_config_backorders,use_config_min_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,website_id,additional_images
"3875",,"Default","simple","rcat_fr/Isolation/Ampack/Ampacoll","prof,priv","Ampacoll DT","<div style="min-width: 20em; min-height: 4em; color: black; background-color: white; text-align: left; font-size: medium; font-family: Arial; font-weight: normal; font-style: normal;"><font size="4"><span style="font-weight: bold;">Ampacoll DT<br/></span><font size="3">Ruban adhésif double-face pour une aide au montage rapide des pare-vapeur sur profilés métalliques dans la construction sèche</font></font><font size="3">.</font><font size="4"><font size="3"><span style="font-style: italic;"><br/></span></font><font size="3"><span style="font-style: italic;"><br/></span></font><font size="3"><span style="text-decoration: underline;">Largeur:</span><span style="font-style: italic;"> 20 mm<br/></span></font><font size="3"><span style="font-style: italic;"><br/></span><span style="text-decoration: underline;">Longueur:</span><span style="font-style: italic;"> 50 m</span></font><br type="_moz"/></font></div>","1","TVA taux normal","Catalog, Search","0.55","/isolation/ampack/ampacoll/pic_ampacoll_dt_1.jpg","/isolation/ampack/ampacoll/pic_ampacoll_dt_1.jpg","/isolation/ampack/ampacoll/pic_ampacoll_dt_1.jpg","/isolation/ampack/ampacoll/pic_ampacoll_dt_1.jpg","Block after Info Column","product_nbr=adt.20.50.00.site","1","1","1","1","1","1","0","0","1","1","1","0",,"/isolation/ampack/ampacoll/pic_ampacoll_dt_1.jpg"
