sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
"1714","All Websites [CHF]","8.0","1","2170"
"3923","All Websites [CHF]","8.0","1","1300"
"1714","All Websites [CHF]","8.11","1","2170"
"3923","All Websites [CHF]","8.11","1","1300"
